trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
65,False,"{'a': 0.6, 'e': 0.19691167520419336}",32,5,-49.6415583261,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 1}",1,-0.025,0.6
66,False,"{'a': 0.6, 'e': 0.19204990862075344}",32,5,-23.6692216663,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1,-0.025,0.6
67,False,"{'a': 0.6, 'e': 0.18730817948195636}",32,19,-18.0626079529,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.025,0.6
68,False,"{'a': 0.6, 'e': 0.182683524052734}",40,33,-11.518376528,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.025,0.6
69,False,"{'a': 0.6, 'e': 0.17817305177289777}",40,10,-14.9506352956,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",1,-0.025,0.6
70,False,"{'a': 0.6, 'e': 0.17377394345044447}",32,0,-61.4149892106,"{0: 27, 1: 2, 2: 0, 3: 2, 4: 1}",1,-0.025,0.6
71,False,"{'a': 0.6, 'e': 0.16948344949946945}",32,1,25.6232456464,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.025,0.6
72,False,"{'a': 0.6, 'e': 0.16529888822158589}",32,25,-9.74571205445,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.025,0.6
73,False,"{'a': 0.6, 'e': 0.16121764412977613}",40,32,4.1162054972,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.025,0.6
74,False,"{'a': 0.6, 'e': 0.157237166313627}",40,18,-5.03960023127,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.025,0.6
75,False,"{'a': 0.6, 'e': 0.15335496684492786}",40,9,-31.6419379058,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 1}",1,-0.025,0.6
76,False,"{'a': 0.6, 'e': 0.14956861922263445}",40,4,38.1088144532,"{0: 35, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.025,0.6
77,False,"{'a': 0.6, 'e': 0.14587575685622678}",32,17,10.7738817354,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.025,0.6
78,False,"{'a': 0.6, 'e': 0.14227407158651298}",48,31,-19.0059716338,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1,-0.025,0.6
79,False,"{'a': 0.6, 'e': 0.13876131224295468}",40,3,8.33216575938,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.025,0.6
80,False,"{'a': 0.6, 'e': 0.13533528323661212}",32,27,6.71006165992,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.025,0.6
81,False,"{'a': 0.6, 'e': 0.13199384318782964}",32,26,11.2585383931,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.025,0.6
82,False,"{'a': 0.6, 'e': 0.12873490358780365}",32,0,-22.7155384828,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 1}",0,-0.025,0.6
83,False,"{'a': 0.6, 'e': 0.12555642749319665}",40,13,10.128753679,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1,-0.025,0.6
84,False,"{'a': 0.6, 'e': 0.12245642825298135}",48,42,9.03491213301,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.025,0.6
85,False,"{'a': 0.6, 'e': 0.11943296826671906}",32,0,17.9511501922,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.025,0.6
86,False,"{'a': 0.6, 'e': 0.11648415777349641}",32,22,8.58881314244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.025,0.6
