trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
4,True,"{'a': 0, 'e': 0}",32,24,11.595925969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.4
5,True,"{'a': 0, 'e': 0}",48,34,-30.4900396283,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1,0.04,0.4
6,True,"{'a': 0, 'e': 0}",40,17,23.9311176074,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.04,0.4
7,True,"{'a': 0, 'e': 0}",48,32,25.1253957944,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.4
8,True,"{'a': 0, 'e': 0}",40,9,1.29297573584,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.04,0.4
9,True,"{'a': 0, 'e': 0}",32,27,7.46262206706,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.4
10,True,"{'a': 0, 'e': 0}",32,0,14.8839607381,"{0: 31, 1: 0, 2: 0, 3: 1, 4: 0}",0,0.04,0.4
1,False,"{'a': 0.4, 'e': 0.97}",40,0,-129.050156786,"{0: 27, 1: 1, 2: 11, 3: 0, 4: 1}",0,0.03,0.4
2,False,"{'a': 0.4, 'e': 0.94}",40,0,-246.441742061,"{0: 25, 1: 4, 2: 5, 3: 2, 4: 4}",0,0.03,0.4
3,False,"{'a': 0.4, 'e': 0.9099999999999999}",40,29,-25.333453574,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1,0.03,0.4
4,False,"{'a': 0.4, 'e': 0.8799999999999999}",32,0,-204.02663349,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 4}",0,0.03,0.4
5,False,"{'a': 0.4, 'e': 0.8499999999999999}",32,0,-270.659101999,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 5}",0,0.03,0.4
6,False,"{'a': 0.4, 'e': 0.8199999999999998}",48,0,-141.40838209,"{0: 34, 1: 3, 2: 9, 3: 1, 4: 1}",0,0.03,0.4
7,False,"{'a': 0.4, 'e': 0.7899999999999998}",40,0,-236.073753657,"{0: 27, 1: 2, 2: 6, 3: 0, 4: 5}",0,0.03,0.4
8,False,"{'a': 0.4, 'e': 0.7599999999999998}",48,0,-204.292507605,"{0: 30, 1: 7, 2: 8, 3: 0, 4: 3}",0,0.03,0.4
9,False,"{'a': 0.4, 'e': 0.7299999999999998}",32,0,-258.288118738,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 4}",0,0.03,0.4
10,False,"{'a': 0.4, 'e': 0.6999999999999997}",40,28,-19.9774738711,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.03,0.4
11,False,"{'a': 0.4, 'e': 0.6699999999999997}",40,0,-225.463666021,"{0: 26, 1: 3, 2: 5, 3: 3, 4: 3}",0,0.03,0.4
12,False,"{'a': 0.4, 'e': 0.6399999999999997}",32,0,-60.3813481867,"{0: 25, 1: 3, 2: 3, 3: 0, 4: 1}",0,0.03,0.4
13,False,"{'a': 0.4, 'e': 0.6099999999999997}",48,40,0.781980857815,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
14,False,"{'a': 0.4, 'e': 0.5799999999999996}",40,0,-112.171397037,"{0: 28, 1: 2, 2: 7, 3: 3, 4: 0}",0,0.03,0.4
15,False,"{'a': 0.4, 'e': 0.5499999999999996}",48,32,10.615320807,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.03,0.4
16,False,"{'a': 0.4, 'e': 0.5199999999999996}",40,16,-52.5798033968,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1,0.03,0.4
17,False,"{'a': 0.4, 'e': 0.48999999999999955}",40,30,-18.8081520134,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1,0.03,0.4
18,False,"{'a': 0.4, 'e': 0.4599999999999995}",40,23,-57.4841175095,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1,0.03,0.4
19,False,"{'a': 0.4, 'e': 0.4299999999999995}",32,0,-17.0267488477,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 1}",0,0.03,0.4
20,False,"{'a': 0.4, 'e': 0.39999999999999947}",40,21,-8.49042482417,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1,0.03,0.4
21,False,"{'a': 0.4, 'e': 0.36999999999999944}",32,4,11.4559950269,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.03,0.4
22,False,"{'a': 0.4, 'e': 0.3399999999999994}",40,13,-15.7057994831,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1,0.03,0.4
23,False,"{'a': 0.4, 'e': 0.3099999999999994}",48,14,2.32874088046,"{0: 30, 1: 2, 2: 2, 3: 0, 4: 0}",1,0.03,0.4
24,False,"{'a': 0.4, 'e': 0.27999999999999936}",32,4,-12.3160452991,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 0}",1,0.03,0.4
25,False,"{'a': 0.4, 'e': 0.24999999999999936}",40,0,-23.8607348267,"{0: 37, 1: 1, 2: 0, 3: 1, 4: 1}",0,0.03,0.4
26,False,"{'a': 0.4, 'e': 0.21999999999999936}",32,12,-45.6386558695,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1,0.03,0.4
27,False,"{'a': 0.4, 'e': 0.18999999999999936}",48,23,-14.9527385192,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1,0.03,0.4
28,False,"{'a': 0.4, 'e': 0.15999999999999936}",48,25,32.472724472,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
29,False,"{'a': 0.4, 'e': 0.12999999999999937}",40,0,16.9335870847,"{0: 38, 1: 0, 2: 2, 3: 0, 4: 0}",0,0.03,0.4
30,False,"{'a': 0.4, 'e': 0.09999999999999937}",48,35,17.8564184923,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
31,False,"{'a': 0.4, 'e': 0.06999999999999937}",32,12,-41.4624630784,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.03,0.4
32,False,"{'a': 0.4, 'e': 0.03999999999999937}",48,34,9.1951827934,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.03,0.4
1,True,"{'a': 0, 'e': 0}",32,17,20.1764305824,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
2,True,"{'a': 0, 'e': 0}",40,28,17.4163337506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
3,True,"{'a': 0, 'e': 0}",32,23,13.4815076439,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
4,True,"{'a': 0, 'e': 0}",48,36,-23.1276511315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.03,0.4
5,True,"{'a': 0, 'e': 0}",32,27,7.98561357232,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
6,True,"{'a': 0, 'e': 0}",40,28,12.0343414281,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
7,True,"{'a': 0, 'e': 0}",40,33,12.5987473573,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
8,True,"{'a': 0, 'e': 0}",40,31,13.2554999192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
9,True,"{'a': 0, 'e': 0}",40,29,11.1412779509,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
10,True,"{'a': 0, 'e': 0}",40,32,13.5519912588,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.4
1,False,"{'a': 0.4, 'e': 0.98}",32,0,-272.237335298,"{0: 15, 1: 3, 2: 7, 3: 4, 4: 3}",0,0.02,0.4
2,False,"{'a': 0.4, 'e': 0.96}",48,3,-267.2635891,"{0: 23, 1: 7, 2: 10, 3: 2, 4: 3}",1,0.02,0.4
3,False,"{'a': 0.4, 'e': 0.94}",40,0,-192.80526052,"{0: 27, 1: 2, 2: 6, 3: 3, 4: 2}",0,0.02,0.4
4,False,"{'a': 0.4, 'e': 0.9199999999999999}",48,0,-310.566994803,"{0: 29, 1: 3, 2: 8, 3: 4, 4: 4}",0,0.02,0.4
5,False,"{'a': 0.4, 'e': 0.8999999999999999}",40,0,-215.521273793,"{0: 25, 1: 4, 2: 6, 3: 2, 4: 3}",0,0.02,0.4
6,False,"{'a': 0.4, 'e': 0.8799999999999999}",40,0,-153.743694648,"{0: 29, 1: 3, 2: 5, 3: 0, 4: 3}",0,0.02,0.4
7,False,"{'a': 0.4, 'e': 0.8599999999999999}",40,0,-98.8897591789,"{0: 29, 1: 4, 2: 5, 3: 1, 4: 1}",0,0.02,0.4
8,False,"{'a': 0.4, 'e': 0.8399999999999999}",40,0,-180.978533769,"{0: 26, 1: 4, 2: 7, 3: 0, 4: 3}",0,0.02,0.4
9,False,"{'a': 0.4, 'e': 0.8199999999999998}",32,0,-157.383151411,"{0: 22, 1: 0, 2: 6, 3: 2, 4: 2}",0,0.02,0.4
10,False,"{'a': 0.4, 'e': 0.7999999999999998}",48,0,-194.480256387,"{0: 27, 1: 6, 2: 13, 3: 1, 4: 1}",0,0.02,0.4
11,False,"{'a': 0.4, 'e': 0.7799999999999998}",32,0,-118.849656536,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 2}",0,0.02,0.4
12,False,"{'a': 0.4, 'e': 0.7599999999999998}",56,23,-127.007276721,"{0: 23, 1: 4, 2: 2, 3: 2, 4: 2}",1,0.02,0.4
13,False,"{'a': 0.4, 'e': 0.7399999999999998}",32,0,-102.693612714,"{0: 22, 1: 3, 2: 6, 3: 0, 4: 1}",0,0.02,0.4
14,False,"{'a': 0.4, 'e': 0.7199999999999998}",56,2,-350.481755407,"{0: 36, 1: 2, 2: 7, 3: 3, 4: 6}",1,0.02,0.4
15,False,"{'a': 0.4, 'e': 0.6999999999999997}",56,0,-180.316536095,"{0: 40, 1: 5, 2: 7, 3: 2, 4: 2}",0,0.02,0.4
16,False,"{'a': 0.4, 'e': 0.6799999999999997}",32,14,-69.8920540027,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1,0.02,0.4
17,False,"{'a': 0.4, 'e': 0.6599999999999997}",32,24,-19.7123345833,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1,0.02,0.4
18,False,"{'a': 0.4, 'e': 0.6399999999999997}",48,19,-144.236866415,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 3}",1,0.02,0.4
19,False,"{'a': 0.4, 'e': 0.6199999999999997}",48,0,-96.5153992446,"{0: 38, 1: 3, 2: 4, 3: 2, 4: 1}",0,0.02,0.4
20,False,"{'a': 0.4, 'e': 0.5999999999999996}",48,26,-123.600023133,"{0: 9, 1: 0, 2: 12, 3: 1, 4: 0}",1,0.02,0.4
21,False,"{'a': 0.4, 'e': 0.5799999999999996}",40,8,-98.8464486678,"{0: 23, 1: 2, 2: 3, 3: 4, 4: 0}",1,0.02,0.4
22,False,"{'a': 0.4, 'e': 0.5599999999999996}",32,0,-105.608650934,"{0: 23, 1: 3, 2: 3, 3: 2, 4: 1}",0,0.02,0.4
23,False,"{'a': 0.4, 'e': 0.5399999999999996}",32,0,-107.597921165,"{0: 21, 1: 1, 2: 7, 3: 3, 4: 0}",0,0.02,0.4
24,False,"{'a': 0.4, 'e': 0.5199999999999996}",32,14,-123.247659649,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 2}",1,0.02,0.4
25,False,"{'a': 0.4, 'e': 0.49999999999999956}",56,9,-88.1150206674,"{0: 33, 1: 6, 2: 6, 3: 2, 4: 0}",1,0.02,0.4
26,False,"{'a': 0.4, 'e': 0.47999999999999954}",40,2,-52.3006927757,"{0: 30, 1: 1, 2: 6, 3: 1, 4: 0}",1,0.02,0.4
27,False,"{'a': 0.4, 'e': 0.4599999999999995}",32,15,-13.5943542027,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1,0.02,0.4
28,False,"{'a': 0.4, 'e': 0.4399999999999995}",40,29,-49.8964464784,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.02,0.4
29,False,"{'a': 0.4, 'e': 0.4199999999999995}",40,20,-14.3684403406,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1,0.02,0.4
30,False,"{'a': 0.4, 'e': 0.39999999999999947}",40,22,-49.920825428,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1,0.02,0.4
31,False,"{'a': 0.4, 'e': 0.37999999999999945}",32,0,-53.6546120352,"{0: 28, 1: 0, 2: 2, 3: 1, 4: 1}",1,0.02,0.4
32,False,"{'a': 0.4, 'e': 0.35999999999999943}",40,21,10.3357891132,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.02,0.4
33,False,"{'a': 0.4, 'e': 0.3399999999999994}",40,0,-95.6602326365,"{0: 33, 1: 0, 2: 5, 3: 0, 4: 2}",0,0.02,0.4
34,False,"{'a': 0.4, 'e': 0.3199999999999994}",32,18,-56.6476819276,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1,0.02,0.4
35,False,"{'a': 0.4, 'e': 0.2999999999999994}",48,7,-124.336081901,"{0: 32, 1: 0, 2: 6, 3: 1, 4: 2}",1,0.02,0.4
36,False,"{'a': 0.4, 'e': 0.27999999999999936}",32,28,6.01384520837,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
37,False,"{'a': 0.4, 'e': 0.25999999999999934}",32,28,5.6601642796,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
38,False,"{'a': 0.4, 'e': 0.23999999999999935}",32,14,7.32008419419,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.02,0.4
39,False,"{'a': 0.4, 'e': 0.21999999999999936}",40,27,18.7646060405,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
40,False,"{'a': 0.4, 'e': 0.19999999999999937}",40,31,-9.2755875424,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.02,0.4
41,False,"{'a': 0.4, 'e': 0.17999999999999938}",48,22,5.48025268737,"{0: 23, 1: 2, 2: 0, 3: 1, 4: 0}",1,0.02,0.4
42,False,"{'a': 0.4, 'e': 0.1599999999999994}",32,24,12.3498652719,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
43,False,"{'a': 0.4, 'e': 0.1399999999999994}",32,0,-31.1745573679,"{0: 29, 1: 0, 2: 0, 3: 3, 4: 0}",0,0.02,0.4
44,False,"{'a': 0.4, 'e': 0.1199999999999994}",32,12,-26.741274501,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1,0.02,0.4
45,False,"{'a': 0.4, 'e': 0.0999999999999994}",48,22,39.7556252169,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
46,False,"{'a': 0.4, 'e': 0.07999999999999939}",32,26,9.01913865751,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
47,False,"{'a': 0.4, 'e': 0.05999999999999939}",32,22,14.3886856418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
48,False,"{'a': 0.4, 'e': 0.03999999999999938}",32,23,10.9370029489,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
1,True,"{'a': 0, 'e': 0}",40,22,22.099589223,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
2,True,"{'a': 0, 'e': 0}",48,33,22.2963589143,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
3,True,"{'a': 0, 'e': 0}",32,28,6.03306522969,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
4,True,"{'a': 0, 'e': 0}",32,25,10.8511292639,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
5,True,"{'a': 0, 'e': 0}",40,3,-43.0762306883,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 2}",1,0.02,0.4
6,True,"{'a': 0, 'e': 0}",40,25,-14.7330693765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.02,0.4
7,True,"{'a': 0, 'e': 0}",56,39,17.7889264471,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
8,True,"{'a': 0, 'e': 0}",48,28,25.0333766909,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
9,True,"{'a': 0, 'e': 0}",48,33,19.2741566796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
10,True,"{'a': 0, 'e': 0}",40,20,21.1881722996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.4
1,False,"{'a': 0.4, 'e': 0.99}",32,11,-209.366044118,"{0: 9, 1: 1, 2: 4, 3: 5, 4: 2}",1,0.01,0.4
2,False,"{'a': 0.4, 'e': 0.98}",32,9,-130.006720619,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 2}",1,0.01,0.4
3,False,"{'a': 0.4, 'e': 0.97}",48,0,-262.203135401,"{0: 26, 1: 6, 2: 10, 3: 4, 4: 2}",0,0.01,0.4
4,False,"{'a': 0.4, 'e': 0.96}",48,0,-328.374166743,"{0: 26, 1: 2, 2: 13, 3: 3, 4: 4}",0,0.01,0.4
5,False,"{'a': 0.4, 'e': 0.95}",40,0,-325.533035339,"{0: 16, 1: 10, 2: 7, 3: 3, 4: 4}",0,0.01,0.4
6,False,"{'a': 0.4, 'e': 0.94}",32,3,-206.728994257,"{0: 15, 1: 3, 2: 7, 3: 1, 4: 3}",1,0.01,0.4
7,False,"{'a': 0.4, 'e': 0.9299999999999999}",32,16,-172.869196743,"{0: 8, 1: 1, 2: 2, 3: 2, 4: 3}",1,0.01,0.4
8,False,"{'a': 0.4, 'e': 0.9199999999999999}",32,19,-137.879504836,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 3}",1,0.01,0.4
9,False,"{'a': 0.4, 'e': 0.9099999999999999}",56,0,-361.118455478,"{0: 30, 1: 6, 2: 14, 3: 1, 4: 5}",0,0.01,0.4
10,False,"{'a': 0.4, 'e': 0.8999999999999999}",48,0,-158.439947842,"{0: 29, 1: 4, 2: 13, 3: 2, 4: 0}",0,0.01,0.4
11,False,"{'a': 0.4, 'e': 0.8899999999999999}",48,0,-114.479998842,"{0: 31, 1: 5, 2: 12, 3: 0, 4: 0}",0,0.01,0.4
12,False,"{'a': 0.4, 'e': 0.8799999999999999}",40,2,-102.148293793,"{0: 26, 1: 4, 2: 7, 3: 0, 4: 1}",1,0.01,0.4
13,False,"{'a': 0.4, 'e': 0.8699999999999999}",32,0,-107.969051265,"{0: 21, 1: 2, 2: 6, 3: 3, 4: 0}",0,0.01,0.4
14,False,"{'a': 0.4, 'e': 0.8599999999999999}",48,0,-276.011887778,"{0: 32, 1: 3, 2: 7, 3: 1, 4: 5}",0,0.01,0.4
15,False,"{'a': 0.4, 'e': 0.8499999999999999}",40,5,-129.762458704,"{0: 24, 1: 2, 2: 7, 3: 0, 4: 2}",1,0.01,0.4
16,False,"{'a': 0.4, 'e': 0.8399999999999999}",48,0,-253.459316115,"{0: 32, 1: 2, 2: 9, 3: 1, 4: 4}",0,0.01,0.4
17,False,"{'a': 0.4, 'e': 0.8299999999999998}",48,24,-56.0291998345,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 1}",1,0.01,0.4
18,False,"{'a': 0.4, 'e': 0.8199999999999998}",32,0,-197.547579188,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 3}",0,0.01,0.4
19,False,"{'a': 0.4, 'e': 0.8099999999999998}",32,22,-79.1616231688,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1,0.01,0.4
20,False,"{'a': 0.4, 'e': 0.7999999999999998}",48,0,-291.633217764,"{0: 29, 1: 4, 2: 8, 3: 3, 4: 4}",0,0.01,0.4
21,False,"{'a': 0.4, 'e': 0.7899999999999998}",48,0,-148.574515506,"{0: 33, 1: 3, 2: 9, 3: 2, 4: 1}",0,0.01,0.4
22,False,"{'a': 0.4, 'e': 0.7799999999999998}",48,0,-166.203656141,"{0: 32, 1: 7, 2: 6, 3: 1, 4: 2}",0,0.01,0.4
23,False,"{'a': 0.4, 'e': 0.7699999999999998}",32,15,-36.9062735615,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1,0.01,0.4
24,False,"{'a': 0.4, 'e': 0.7599999999999998}",48,0,-119.984060065,"{0: 36, 1: 3, 2: 7, 3: 0, 4: 2}",1,0.01,0.4
25,False,"{'a': 0.4, 'e': 0.7499999999999998}",48,14,-119.300801299,"{0: 25, 1: 2, 2: 5, 3: 0, 4: 2}",1,0.01,0.4
26,False,"{'a': 0.4, 'e': 0.7399999999999998}",32,0,-158.398331167,"{0: 18, 1: 3, 2: 8, 3: 2, 4: 1}",0,0.01,0.4
27,False,"{'a': 0.4, 'e': 0.7299999999999998}",40,32,-20.4151852006,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.4
28,False,"{'a': 0.4, 'e': 0.7199999999999998}",32,16,-47.366831388,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1,0.01,0.4
29,False,"{'a': 0.4, 'e': 0.7099999999999997}",32,0,-63.7393789225,"{0: 23, 1: 1, 2: 8, 3: 0, 4: 0}",0,0.01,0.4
30,False,"{'a': 0.4, 'e': 0.6999999999999997}",48,8,-90.2741311803,"{0: 29, 1: 4, 2: 5, 3: 1, 4: 1}",1,0.01,0.4
31,False,"{'a': 0.4, 'e': 0.6899999999999997}",48,22,-100.710837179,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 2}",1,0.01,0.4
32,False,"{'a': 0.4, 'e': 0.6799999999999997}",32,0,-174.104328807,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 3}",0,0.01,0.4
33,False,"{'a': 0.4, 'e': 0.6699999999999997}",32,19,-12.1899331933,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1,0.01,0.4
34,False,"{'a': 0.4, 'e': 0.6599999999999997}",32,10,-61.1777972928,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 0}",1,0.01,0.4
35,False,"{'a': 0.4, 'e': 0.6499999999999997}",32,7,-106.050879639,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",1,0.01,0.4
36,False,"{'a': 0.4, 'e': 0.6399999999999997}",32,0,-68.221334197,"{0: 24, 1: 4, 2: 2, 3: 1, 4: 1}",0,0.01,0.4
37,False,"{'a': 0.4, 'e': 0.6299999999999997}",32,0,-112.850914806,"{0: 22, 1: 3, 2: 4, 3: 2, 4: 1}",0,0.01,0.4
38,False,"{'a': 0.4, 'e': 0.6199999999999997}",32,24,-12.8632147123,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1,0.01,0.4
39,False,"{'a': 0.4, 'e': 0.6099999999999997}",32,18,-48.577629843,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 0}",1,0.01,0.4
40,False,"{'a': 0.4, 'e': 0.5999999999999996}",40,0,-18.8358236319,"{0: 33, 1: 3, 2: 4, 3: 0, 4: 0}",0,0.01,0.4
41,False,"{'a': 0.4, 'e': 0.5899999999999996}",40,25,6.39580832429,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
42,False,"{'a': 0.4, 'e': 0.5799999999999996}",32,0,-163.041447939,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 2}",0,0.01,0.4
43,False,"{'a': 0.4, 'e': 0.5699999999999996}",40,0,-136.593836235,"{0: 30, 1: 1, 2: 6, 3: 1, 4: 2}",0,0.01,0.4
44,False,"{'a': 0.4, 'e': 0.5599999999999996}",32,0,-101.474998243,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 2}",0,0.01,0.4
45,False,"{'a': 0.4, 'e': 0.5499999999999996}",48,30,-39.1157790057,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.01,0.4
46,False,"{'a': 0.4, 'e': 0.5399999999999996}",32,27,-3.26017864938,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.4
47,False,"{'a': 0.4, 'e': 0.5299999999999996}",48,22,-112.417662339,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 2}",1,0.01,0.4
48,False,"{'a': 0.4, 'e': 0.5199999999999996}",40,0,-107.227081218,"{0: 29, 1: 3, 2: 5, 3: 2, 4: 1}",0,0.01,0.4
49,False,"{'a': 0.4, 'e': 0.5099999999999996}",32,22,-23.518136959,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1,0.01,0.4
50,False,"{'a': 0.4, 'e': 0.49999999999999956}",32,0,-45.6987214563,"{0: 29, 1: 0, 2: 1, 3: 1, 4: 1}",0,0.01,0.4
51,False,"{'a': 0.4, 'e': 0.48999999999999955}",32,0,-78.3317109011,"{0: 26, 1: 0, 2: 4, 3: 1, 4: 1}",0,0.01,0.4
52,False,"{'a': 0.4, 'e': 0.47999999999999954}",32,0,-15.6751170423,"{0: 28, 1: 1, 2: 3, 3: 0, 4: 0}",0,0.01,0.4
53,False,"{'a': 0.4, 'e': 0.46999999999999953}",48,18,-105.562941321,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",1,0.01,0.4
54,False,"{'a': 0.4, 'e': 0.4599999999999995}",40,12,-83.7824049331,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 1}",1,0.01,0.4
55,False,"{'a': 0.4, 'e': 0.4499999999999995}",32,23,-15.6308425699,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.4
56,False,"{'a': 0.4, 'e': 0.4399999999999995}",56,49,11.5701615049,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
57,False,"{'a': 0.4, 'e': 0.4299999999999995}",48,15,-23.133105412,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 0}",1,0.01,0.4
58,False,"{'a': 0.4, 'e': 0.4199999999999995}",32,0,-66.9738813317,"{0: 24, 1: 3, 2: 4, 3: 0, 4: 1}",0,0.01,0.4
59,False,"{'a': 0.4, 'e': 0.4099999999999995}",40,11,-52.4510174406,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 1}",1,0.01,0.4
60,False,"{'a': 0.4, 'e': 0.39999999999999947}",32,24,-0.685694672889,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.4
61,False,"{'a': 0.4, 'e': 0.38999999999999946}",40,32,11.6977335703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
62,False,"{'a': 0.4, 'e': 0.37999999999999945}",40,33,9.52441060167,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
63,False,"{'a': 0.4, 'e': 0.36999999999999944}",32,1,2.81128994661,"{0: 28, 1: 1, 2: 2, 3: 0, 4: 0}",1,0.01,0.4
64,False,"{'a': 0.4, 'e': 0.35999999999999943}",32,23,18.2179808688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.4
65,False,"{'a': 0.4, 'e': 0.3499999999999994}",32,10,-24.9513367252,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1,0.01,0.4
66,False,"{'a': 0.4, 'e': 0.3399999999999994}",56,33,-27.8490158618,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.01,0.4
